account_length,intertiol_plan,number_vm_messages,total_day_min,total_day_calls,total_eve_min,total_eve_calls,total_night_minutes,total_night_calls,total_intl_minutes,total_intl_calls,customer_service_calls,service quality,priority customer level,total data usage,network coverage,total messages usage,Churn,total_mins,total_calls,total_charge,avg_min_per_call
108.0,0,0.0,221.8,105.0,108.2,107.0,207.1,87.0,12.1,3.0,2.0,9.0,1.0,9.0,121.0,382.0,0,537.1,299.0,56.23,1.7963210702341137
154.0,0,14.0,183.0,113.0,187.0,144.0,181.1,112.0,10.2,3.0,1.0,9.0,1.0,41.0,860.0,696.0,0,551.1,369.0,55.16,1.4934959349593497
171.0,0,0.0,221.5,103.0,109.5,58.0,134.6,115.0,11.6,4.0,1.0,5.0,1.0,22.0,283.0,590.0,0,465.6,276.0,53.03,1.6869565217391305
33.0,0,0.0,228.1,77.0,176.3,102.0,224.5,119.0,7.5,1.0,0.0,0.0,1.0,32.0,711.0,568.0,0,628.9,298.0,63.870000000000005,2.1104026845637582
68.0,1,0.0,197.7,99.0,188.8,106.0,254.6,80.0,17.25,4.0,3.0,0.0,1.0,7.0,478.0,401.0,1,641.1,285.0,61.12,2.2494736842105265
65.0,0,21.0,135.1,120.0,238.4,90.0,286.4,93.0,11.0,9.0,3.5,5.0,2.0,23.0,187.0,310.0,0,659.9,303.0,56.120000000000005,2.177887788778878
95.0,0,35.0,238.3,86.0,258.1,132.0,194.9,72.0,13.1,4.0,3.5,5.0,1.0,46.0,872.0,219.0,0,691.3000000000001,290.0,71.22,2.383793103448276
47.0,0,28.0,196.2,88.0,194.8,106.0,243.0,103.0,10.5,10.0,0.0,0.0,1.0,29.0,942.0,495.0,0,634.0,297.0,60.839999999999996,2.1346801346801345
49.0,0,20.0,205.9,109.0,298.4,105.0,142.1,91.0,12.3,3.0,3.5,6.0,1.0,37.0,328.0,392.0,0,646.4,305.0,66.75,2.119344262295082
104.0,0,0.0,174.1,97.0,174.6,104.0,182.7,152.0,9.3,4.0,3.0,5.0,2.0,32.0,996.0,253.0,0,531.4,353.0,52.66,1.5053824362606232
173.0,0,0.0,154.6,81.0,147.3,100.0,132.9,99.0,6.9,5.0,0.0,0.0,1.0,14.0,678.0,695.0,0,434.79999999999995,280.0,44.78,1.5528571428571427
98.0,1,20.0,186.2,112.0,145.3,65.0,142.8,104.0,10.9,4.0,3.0,9.0,3.0,31.0,541.0,198.0,0,474.3,281.0,50.43,1.6879003558718861
81.0,0,0.0,176.1,113.0,162.0,80.0,160.9,83.0,11.9,4.0,1.0,5.0,1.0,20.0,456.0,279.0,0,499.0,276.0,50.95,1.8079710144927537
70.0,0,0.0,156.6,82.0,193.1,112.0,179.8,108.0,12.6,1.0,1.0,7.0,1.0,44.0,355.0,246.0,0,529.5,302.0,51.120000000000005,1.7533112582781456
63.0,0,19.0,163.0,75.0,238.4,103.0,171.8,100.0,11.3,3.0,3.0,5.0,2.0,52.0,125.0,305.0,0,573.2,278.0,55.7,2.0618705035971225
32.0,0,0.0,103.6,78.0,238.5,115.0,186.9,70.0,11.0,4.0,2.0,9.0,2.0,17.0,229.0,300.0,0,529.0,263.0,46.28999999999999,2.011406844106464
111.0,0,0.0,162.1,98.0,217.6,87.0,264.1,107.0,7.7,1.0,0.0,0.0,2.0,15.0,600.0,273.0,0,643.8,292.0,57.940000000000005,2.204794520547945
96.0,0,0.0,149.2,125.0,210.6,119.0,290.5,102.0,9.4,3.0,3.5,8.0,3.0,4.0,906.0,313.0,0,650.3,346.0,56.33,1.879479768786127
79.0,0,0.0,187.3,108.0,177.1,72.0,269.2,135.0,9.5,3.0,3.0,7.0,2.0,51.0,562.0,186.0,0,633.5999999999999,315.0,59.0,2.011428571428571
123.0,0,0.0,222.4,90.0,286.3,104.0,300.8,95.0,9.9,3.0,2.0,0.0,1.0,3.0,142.0,383.0,1,809.5,289.0,75.69,2.801038062283737
88.0,0,0.0,82.7,94.0,157.5,130.0,205.9,81.0,10.6,4.0,0.0,0.0,1.0,9.0,332.0,413.0,1,446.1,305.0,36.72,1.4626229508196722
182.0,0,24.0,215.2,73.0,133.1,85.0,205.1,79.0,10.9,7.0,0.0,0.0,1.0,13.0,259.0,659.0,0,553.4,237.0,57.120000000000005,2.3350210970464134
84.0,1,18.0,136.8,114.0,200.3,110.0,199.0,86.0,8.0,4.0,3.0,9.0,2.0,17.0,165.0,493.0,0,536.1,310.0,49.25000000000001,1.7293548387096775
109.0,0,0.0,168.0,103.0,190.8,100.0,196.9,65.0,7.1,4.0,0.0,0.0,3.0,52.0,223.0,267.0,0,555.7,268.0,53.64,2.0735074626865675
79.0,0,12.0,62.4,119.0,237.6,96.0,193.4,116.0,7.8,2.0,0.0,0.0,3.0,27.0,994.0,196.0,0,493.4,331.0,39.51,1.4906344410876131
68.0,0,41.0,226.0,113.0,149.8,115.0,184.9,88.0,11.5,2.0,2.0,8.0,1.0,25.0,795.0,697.0,0,560.7,316.0,59.470000000000006,1.774367088607595
129.0,0,0.0,52.2,93.0,128.8,117.0,141.7,63.0,9.4,10.5,1.0,6.0,1.0,24.0,483.0,518.0,0,322.7,273.0,26.2,1.182051282051282
70.0,0,0.0,205.7,80.0,221.4,103.0,206.2,117.0,14.2,5.0,2.0,7.0,2.0,3.0,641.0,434.0,0,633.3,300.0,63.07,2.1109999999999998
44.0,0,20.0,184.8,105.0,195.0,154.5,130.1,121.0,11.6,3.0,1.0,5.0,3.0,23.0,902.0,697.0,0,509.9,380.5,53.85,1.3400788436268067
113.0,0,0.0,193.1,93.0,206.4,85.0,215.9,102.0,11.1,2.0,1.0,8.0,1.0,69.0,861.0,523.0,0,615.4,280.0,60.089999999999996,2.197857142857143
38.0,0,0.0,228.3,129.0,141.9,83.0,268.6,116.0,9.7,3.0,2.0,5.0,1.0,64.0,369.0,262.0,0,638.8000000000001,328.0,62.96000000000001,1.9475609756097563
86.0,1,41.0,225.5,95.0,229.3,101.0,134.0,82.0,11.6,10.0,2.0,4.0,2.0,14.0,399.0,613.0,0,588.8,278.0,63.86,2.1179856115107913
170.0,0,0.0,215.4,94.0,138.2,97.0,237.1,117.0,12.5,5.0,1.0,7.0,2.0,38.0,509.0,581.0,0,590.7,308.0,59.04,1.917857142857143
59.0,0,0.0,163.5,107.0,187.1,91.0,179.1,100.0,10.3,1.0,2.0,9.0,1.0,50.0,935.0,475.0,0,529.7,298.0,51.760000000000005,1.77751677852349
112.0,0,22.0,244.7,104.0,203.1,88.0,222.0,84.0,7.4,6.0,0.0,0.0,3.0,24.0,733.0,152.0,0,669.8,276.0,68.85,2.4268115942028983
152.0,0,0.0,216.7,70.0,152.7,102.0,181.2,99.0,11.6,6.0,1.0,7.0,1.0,11.0,930.0,456.0,0,550.5999999999999,271.0,57.970000000000006,2.0317343173431732
108.0,0,15.0,196.8,79.0,173.5,99.0,274.7,108.0,14.6,5.0,1.0,9.0,1.0,33.0,817.0,362.0,0,645.0,286.0,60.57,2.2552447552447554
91.0,0,0.0,197.3,120.0,202.4,89.0,290.5,128.0,15.3,7.0,1.0,4.0,1.0,32.0,865.0,357.0,0,690.2,337.0,63.809999999999995,2.048071216617211
57.0,0,23.0,208.7,57.0,233.4,132.0,108.8,117.0,9.1,5.0,1.0,9.0,3.0,25.0,752.0,596.0,0,550.9,306.0,60.21999999999999,1.8003267973856207
112.0,0,0.0,168.4,53.0,187.5,68.0,204.5,125.0,9.8,3.0,1.0,9.0,1.0,24.0,818.0,568.0,0,560.4,246.0,53.769999999999996,2.2780487804878047
100.0,0,0.0,129.4,69.0,251.3,73.0,157.1,92.0,10.4,3.0,1.0,6.0,3.0,4.0,188.0,123.0,0,537.8000000000001,234.0,50.43,2.2982905982905986
42.0,1,0.0,260.9,94.0,152.8,123.0,212.6,94.0,11.1,4.0,1.0,5.0,2.0,6.0,761.0,676.0,0,626.3,311.0,66.91,2.0138263665594853
68.0,0,0.0,267.9,80.0,145.4,143.0,273.3,119.0,14.9,1.0,3.0,0.0,1.0,7.0,306.0,144.0,1,686.5999999999999,342.0,70.2,2.0076023391812865
132.0,0,0.0,172.7,90.0,335.6875,62.0,301.6,113.0,5.5,4.0,0.0,0.0,1.0,33.0,130.0,208.0,0,809.9875,265.0,71.47,3.0565566037735845
137.0,1,0.0,159.1,80.0,239.8,81.0,249.0,96.0,8.5,5.0,0.0,0.0,2.0,63.0,402.0,391.0,0,647.9,257.0,58.64,2.521011673151751
42.0,0,0.0,166.8,138.0,212.4,78.0,194.7,70.0,12.4,9.0,2.0,8.0,2.0,27.0,938.0,444.0,0,573.9000000000001,286.0,55.169999999999995,2.006643356643357
81.0,0,17.0,145.7,89.0,202.9,70.0,212.4,92.0,9.5,5.0,1.0,8.0,1.0,28.0,961.0,199.0,0,561.0,251.0,51.58,2.235059760956175
135.0,0,0.0,129.4,104.0,199.0,96.0,142.4,81.0,12.3,4.0,1.0,4.0,1.0,61.0,381.0,299.0,0,470.79999999999995,281.0,45.33,1.6754448398576511
102.0,0,0.0,171.5,77.0,261.0,107.0,328.8,72.0,10.2,1.0,0.0,0.0,2.0,56.0,478.0,597.0,0,761.3,256.0,66.15,2.973828125
117.0,0,0.0,180.6,134.0,216.6,96.0,101.0,122.0,10.6,6.0,3.5,0.0,1.0,3.0,145.0,412.0,1,498.2,352.0,53.66,1.415340909090909
37.0,0,33.0,225.7,133.0,223.9,115.0,192.7,131.0,11.2,5.0,3.0,5.0,1.0,68.0,919.0,528.0,0,642.3,379.0,66.07,1.6947229551451186
72.0,0,0.0,153.8,64.0,304.4,106.0,185.0,125.0,8.4,5.0,1.0,7.0,1.0,13.0,939.0,340.0,0,643.2,295.0,60.339999999999996,2.1803389830508477
48.0,0,0.0,176.9,110.0,274.3,114.0,115.3,125.0,11.0,2.0,1.0,7.0,1.0,34.0,302.0,681.0,0,566.5,349.0,58.58,1.6232091690544412
155.0,0,0.0,250.5,89.0,146.1,84.0,164.2,60.0,8.4,3.0,1.0,6.0,2.0,18.0,570.0,131.0,0,560.8,233.0,62.400000000000006,2.4068669527896995
124.0,0,0.0,282.8,108.0,246.3,89.0,256.4,96.0,10.3,1.0,3.0,0.0,1.0,9.0,169.0,239.0,1,785.5,293.0,80.56,2.6808873720136517
91.0,0,0.0,142.6,90.0,286.8,102.0,222.2,113.0,14.8,3.0,0.0,0.0,2.0,69.0,102.0,715.0,0,651.5999999999999,305.0,58.62,2.1363934426229507
169.0,0,0.0,276.1,120.0,123.5,88.0,261.9,116.0,11.9,5.0,1.0,7.0,1.0,44.0,830.0,142.0,0,661.5,324.0,69.22999999999999,2.0416666666666665
74.0,0,0.0,154.3,71.0,262.3,105.0,235.3,99.0,13.9,4.0,0.0,0.0,1.0,30.0,497.0,581.0,0,651.9000000000001,275.0,59.120000000000005,2.370545454545455
101.0,1,35.0,181.0,88.0,222.5,113.0,217.8,103.0,11.1,3.0,1.0,4.0,3.0,44.0,944.0,223.0,0,621.3,304.0,59.480000000000004,2.0437499999999997
142.0,0,0.0,108.1,81.0,146.9,115.0,197.6,84.0,9.0,7.0,1.0,4.0,2.0,23.0,321.0,346.0,0,452.6,280.0,39.76,1.6164285714285715
61.0,0,31.0,252.1,98.0,215.7,149.0,135.7,117.0,5.1,4.0,2.0,8.0,1.0,9.0,238.0,562.0,0,603.5,364.0,67.3,1.657967032967033
50.0,0,0.0,160.1,64.0,208.7,123.0,199.7,84.0,7.6,10.5,3.5,2.0,1.0,8.0,336.0,172.0,1,568.5,271.0,53.949999999999996,2.0977859778597785
82.0,0,0.0,217.6,82.0,169.4,101.0,248.9,124.0,12.7,3.0,0.0,0.0,3.0,18.0,135.0,598.0,0,635.9,307.0,62.59,2.0713355048859934
142.0,0,22.0,198.3,144.0,157.2,96.0,180.9,114.0,11.1,4.0,2.0,8.0,2.0,33.0,927.0,149.0,0,536.4,354.0,55.21,1.5152542372881355
27.0,0,32.0,190.3,97.0,279.0,77.0,133.8,117.0,8.4,3.0,2.0,7.0,3.0,57.0,795.0,133.0,0,603.1,291.0,62.09,2.0725085910652923
165.0,0,23.0,184.7,63.0,168.0,62.0,176.1,125.0,8.7,5.0,1.0,6.0,2.0,1.0,143.0,280.0,0,528.8,250.0,53.6,2.1151999999999997
111.0,1,0.0,159.4,48.0,269.3,53.0,179.8,103.0,13.7,2.0,2.0,0.0,1.0,2.0,251.0,233.0,1,608.5,204.0,58.08,2.982843137254902
33.0,0,16.0,125.1,56.0,246.6,140.0,235.4,109.0,12.1,2.0,0.0,0.0,2.0,34.0,489.0,656.0,0,607.1,305.0,52.82000000000001,1.9904918032786887
55.0,0,0.0,181.3,100.0,200.5,122.0,226.9,99.0,10.9,2.0,1.0,4.0,3.0,9.0,115.0,597.0,0,608.7,321.0,58.07,1.8962616822429907
96.0,1,0.0,99.8,101.0,253.6,83.0,112.5,75.0,7.5,6.0,0.0,0.0,1.0,44.0,694.0,406.0,0,465.9,259.0,43.59,1.7988416988416986
115.0,0,0.0,254.8,97.0,153.5,110.0,217.6,117.0,9.0,4.0,1.0,9.0,2.0,60.0,662.0,388.0,0,625.9,324.0,66.16,1.93179012345679
65.0,0,0.0,244.5,72.0,206.2,88.0,299.8,110.0,7.6,1.0,3.5,0.0,1.0,5.0,163.0,224.0,1,750.5,270.0,72.59,2.7796296296296297
50.0,0,0.0,167.7,74.0,179.9,98.0,166.5,73.0,10.9,2.0,1.0,6.0,2.0,69.0,248.0,416.0,0,514.1,245.0,51.29,2.0983673469387756
137.0,0,0.0,79.5,121.0,164.1,86.0,121.8,108.0,11.7,7.0,2.0,9.0,2.0,61.0,776.0,150.0,0,365.4,315.0,32.95,1.16
95.0,0,0.0,133.0,94.0,196.6,126.0,181.0,128.0,9.9,3.0,3.5,2.0,1.0,3.0,383.0,165.0,1,510.6,348.0,47.47,1.467241379310345
118.0,0,0.0,297.2,113.0,188.8,114.0,188.9,100.0,12.4,6.0,1.0,2.0,1.0,2.0,418.0,362.0,1,674.9,327.0,75.07000000000001,2.063914373088685
84.0,0,0.0,214.9,72.0,197.7,92.0,153.1,79.0,11.9,2.0,2.0,4.0,2.0,67.0,191.0,619.0,0,565.7,243.0,60.22,2.3279835390946504
42.0,0,0.0,269.9,99.0,64.78750000000001,76.0,166.6,139.0,13.8,1.0,1.0,5.0,3.0,42.0,107.0,580.0,0,501.2875,314.0,58.88000000000001,1.5964570063694268
53.0,0,0.0,143.8,102.0,199.6,124.0,177.8,65.0,7.8,4.0,1.0,4.0,1.0,2.0,722.0,167.0,0,521.2,291.0,49.42,1.79106529209622
123.0,0,0.0,132.2,122.0,169.9,101.0,150.1,123.0,12.9,10.5,3.0,2.0,1.0,5.0,258.0,331.0,1,452.20000000000005,346.0,43.66,1.3069364161849713
60.0,0,0.0,162.8,117.0,163.2,121.0,242.4,140.0,14.2,2.0,1.0,8.0,2.0,58.0,239.0,521.0,0,568.4,378.0,52.459999999999994,1.5037037037037035
112.0,0,0.0,324.95,95.0,206.8,108.0,275.8,146.0,11.9,4.0,1.0,0.0,1.0,7.0,131.0,372.0,1,807.55,349.0,85.22,2.3138968481375355
43.0,0,0.0,165.8,96.0,132.0,105.0,323.2,62.0,10.7,6.0,0.0,0.0,2.0,7.0,384.0,264.0,0,621.0,263.0,53.95,2.3612167300380227
150.0,0,24.0,195.7,108.0,208.8,110.0,177.0,84.0,11.7,2.0,2.0,7.0,3.0,38.0,837.0,663.0,0,581.5,302.0,58.99,1.9254966887417218
92.0,0,0.0,250.6,100.0,64.78750000000001,94.0,186.2,100.0,9.7,6.0,2.0,7.0,3.0,62.0,554.0,281.0,0,501.5875,294.0,56.48000000000001,1.706079931972789
68.0,0,0.0,141.9,112.0,166.2,94.0,223.5,77.0,9.2,6.0,1.0,8.0,2.0,61.0,460.0,153.0,0,531.6,283.0,48.31,1.878445229681979
159.0,0,0.0,168.5,80.0,203.9,119.0,199.1,126.0,8.1,2.0,1.0,4.0,1.0,29.0,893.0,443.0,0,571.5,325.0,54.94,1.7584615384615385
158.0,0,19.0,127.6,88.0,235.2,82.0,195.0,87.0,10.1,3.0,0.0,0.0,1.0,65.0,963.0,473.0,0,557.8,257.0,50.46,2.170428015564202
119.0,0,0.0,197.2,111.0,168.1,78.0,209.8,84.0,4.2,2.0,1.0,7.0,1.0,56.0,764.0,540.0,0,575.0999999999999,273.0,57.25,2.106593406593406
54.0,0,28.0,217.4,98.0,246.2,120.0,127.0,92.0,7.5,8.0,1.0,7.0,3.0,34.0,210.0,701.0,0,590.6,310.0,63.61,1.9051612903225807
60.0,1,0.0,97.2,91.0,243.7,93.0,235.0,116.0,10.1,2.0,1.0,0.0,1.0,1.0,162.0,264.0,1,575.9,300.0,47.81,1.9196666666666666
111.0,0,23.0,87.7,91.0,218.3,118.0,173.1,87.0,12.3,4.0,1.0,9.0,3.0,11.0,599.0,694.0,0,479.1,296.0,41.26,1.6185810810810812
119.0,0,32.0,186.4,75.0,206.9,92.0,150.6,80.0,12.1,2.0,1.0,5.0,3.0,42.0,368.0,693.0,0,543.9,247.0,56.06,2.2020242914979757
74.0,0,0.0,180.0,110.0,212.9,100.0,182.3,95.0,11.8,10.0,0.0,0.0,1.0,8.0,876.0,286.0,0,575.2,305.0,56.900000000000006,1.8859016393442625
118.0,0,0.0,232.4,92.0,191.0,68.0,213.0,138.0,7.7,4.0,1.0,8.0,3.0,21.0,722.0,311.0,0,636.4,298.0,65.33,2.1355704697986577
124.0,0,0.0,151.6,119.0,198.1,93.0,173.4,91.0,11.6,3.0,3.0,8.0,3.0,6.0,794.0,557.0,0,523.1,303.0,50.41,1.7264026402640265
133.0,0,0.0,172.2,81.0,214.9,123.0,184.3,90.0,11.1,6.0,3.0,9.0,3.0,49.0,987.0,364.0,0,571.4000000000001,294.0,55.83,1.9435374149659868
49.0,0,0.0,260.9,88.0,174.2,103.0,262.8,98.0,10.6,4.0,1.0,6.0,3.0,29.0,265.0,273.0,0,697.9,289.0,70.99000000000001,2.414878892733564
112.0,0,0.0,124.4,109.0,196.1,119.0,166.1,89.0,10.2,4.0,2.0,7.0,3.0,1.0,358.0,592.0,0,486.6,317.0,45.29,1.5350157728706626
130.0,0,0.0,126.8,101.0,144.1,105.0,249.6,117.0,11.4,8.0,2.0,6.0,3.0,42.0,137.0,537.0,0,520.5,323.0,45.040000000000006,1.611455108359133
130.0,0,0.0,110.0,107.0,181.9,85.0,208.0,94.0,11.7,3.0,1.0,6.0,3.0,4.0,292.0,505.0,0,499.9,286.0,43.519999999999996,1.7479020979020978
188.0,0,0.0,231.1,92.0,182.4,93.0,227.2,89.0,9.8,5.0,3.5,5.0,2.0,4.0,383.0,412.0,0,640.7,274.0,65.01,2.338321167883212
174.0,0,0.0,187.4,74.0,144.6,142.0,235.7,102.0,10.2,1.0,1.0,7.0,3.0,29.0,345.0,479.0,0,567.7,318.0,54.76,1.7852201257861637
57.0,0,0.0,166.4,114.0,76.8,119.0,260.1,77.0,10.9,3.0,3.0,7.0,1.0,31.0,833.0,203.0,0,503.3,310.0,46.519999999999996,1.6235483870967742
98.0,1,0.0,172.5,118.0,198.5,107.0,230.2,105.0,12.6,3.0,1.0,8.0,2.0,41.0,474.0,285.0,0,601.2,330.0,56.56,1.821818181818182
105.0,0,0.0,141.8,85.0,191.3,101.0,133.6,126.0,10.9,3.0,1.0,4.0,2.0,40.0,699.0,124.0,0,466.70000000000005,312.0,46.38,1.4958333333333336
175.0,1,35.0,159.5,95.0,140.7,100.0,176.3,99.0,5.4,4.0,3.5,0.0,1.0,9.0,112.0,245.0,1,476.5,294.0,47.01,1.620748299319728
100.0,0,0.0,218.9,124.0,237.5,99.0,189.7,52.0,11.0,6.0,2.0,9.0,3.0,53.0,113.0,367.0,0,646.0999999999999,275.0,65.94,2.3494545454545452
132.0,0,0.0,138.7,101.0,257.5,85.0,165.6,92.0,7.8,1.0,2.0,9.0,3.0,15.0,873.0,327.0,0,561.8,278.0,52.92,2.0208633093525177
117.0,1,0.0,158.1,101.0,315.1,96.0,176.1,108.0,13.9,2.0,3.0,0.0,1.0,6.0,145.0,230.0,1,649.3000000000001,305.0,61.58,2.1288524590163935
65.0,0,0.0,97.9,138.0,173.0,102.0,262.2,92.0,9.2,4.0,1.0,8.0,1.0,22.0,468.0,422.0,0,533.0999999999999,332.0,43.150000000000006,1.6057228915662647
131.0,0,0.0,103.5,105.0,174.1,103.0,248.2,95.0,11.7,2.0,3.5,2.0,1.0,8.0,479.0,279.0,1,525.8,303.0,43.57000000000001,1.7353135313531352
114.0,0,0.0,206.3,113.0,223.5,97.0,234.3,119.0,8.1,6.0,2.0,7.0,3.0,43.0,220.0,143.0,0,664.1,329.0,64.61,2.0185410334346505
127.0,0,24.0,211.5,121.0,183.9,115.0,186.2,103.0,13.5,1.0,3.0,9.0,3.0,29.0,858.0,147.0,0,581.5999999999999,339.0,59.970000000000006,1.7156342182890854
94.0,0,0.0,229.2,103.0,163.9,133.0,190.1,67.0,7.4,6.0,3.0,7.0,1.0,31.0,703.0,403.0,0,583.2,303.0,61.44,1.924752475247525
67.0,0,0.0,125.0,96.0,294.5,114.0,205.7,75.0,10.2,4.0,1.0,2.0,1.0,8.0,250.0,175.0,1,625.2,285.0,55.54,2.193684210526316
123.0,0,41.0,141.3,127.0,152.0,96.0,218.8,114.0,8.1,3.0,3.0,6.0,1.0,61.0,774.0,131.0,0,512.1,337.0,46.79,1.5195845697329378
116.0,0,0.0,119.0,94.0,144.3,110.0,199.7,65.0,8.8,5.0,2.0,7.0,1.0,5.0,826.0,180.0,0,463.0,269.0,41.49,1.721189591078067
107.0,0,0.0,260.6,81.0,246.1,116.0,243.3,117.0,12.8,9.0,0.0,0.0,1.0,3.0,204.0,289.0,1,750.0,314.0,76.17,2.388535031847134
110.0,0,0.0,149.2,128.0,112.8,101.0,156.3,111.0,12.2,4.0,1.0,4.0,3.0,38.0,297.0,229.0,0,418.3,340.0,41.980000000000004,1.2302941176470588
29.0,0,0.0,163.7,109.0,207.3,88.0,266.2,101.0,10.4,2.0,1.0,5.0,3.0,45.0,658.0,338.0,0,637.2,298.0,57.43000000000001,2.138255033557047
76.0,0,0.0,223.0,109.0,218.7,97.0,138.6,126.0,11.6,8.0,2.0,4.0,3.0,41.0,532.0,709.0,0,580.3,332.0,62.74,1.74789156626506
115.0,0,0.0,200.2,115.0,268.8,109.0,185.4,102.0,12.8,2.0,3.0,6.0,1.0,18.0,934.0,498.0,0,654.4,326.0,65.22,2.007361963190184
68.0,0,0.0,248.6,59.0,199.1,126.0,112.5,117.0,6.5,3.0,2.0,9.0,3.0,69.0,250.0,715.0,0,560.2,302.0,64.24,1.8549668874172187
63.0,0,26.0,214.2,80.0,253.0,152.0,156.4,109.0,10.3,2.0,2.0,4.0,3.0,27.0,688.0,239.0,0,623.6,341.0,64.96000000000001,1.8287390029325514
69.0,0,0.0,245.6,128.0,173.0,101.0,111.8,118.0,14.2,7.0,2.0,8.0,3.0,10.0,684.0,654.0,0,530.4,347.0,61.49,1.5285302593659942
97.0,0,0.0,238.6,85.0,203.3,75.0,180.5,127.0,16.2,8.0,0.0,0.0,2.0,19.0,711.0,480.0,0,622.4,287.0,65.96000000000001,2.168641114982578
108.0,1,0.0,86.1,97.0,227.9,101.0,225.8,102.0,9.1,3.0,3.0,8.0,3.0,23.0,998.0,524.0,0,539.8,300.0,44.17,1.7993333333333332
79.0,0,0.0,161.6,94.0,187.5,110.0,220.8,71.0,10.3,7.0,2.0,5.0,2.0,53.0,409.0,371.0,0,569.9000000000001,275.0,53.349999999999994,2.0723636363636366
52.0,0,0.0,257.9,80.0,220.7,82.0,225.4,70.0,16.8,3.0,2.0,0.0,1.0,6.0,277.0,169.0,1,704.0,232.0,72.74000000000001,3.0344827586206895
114.0,0,0.0,209.2,127.0,165.3,93.0,196.8,98.0,10.6,8.0,3.0,5.0,2.0,66.0,691.0,440.0,0,571.3,318.0,58.47,1.7965408805031444
90.0,0,19.0,214.0,57.0,245.3,105.0,205.6,68.0,10.3,2.0,1.0,7.0,1.0,57.0,137.0,256.0,0,664.9,230.0,66.48,2.890869565217391
82.0,0,33.0,247.4,106.0,167.1,110.0,207.6,113.0,6.8,1.0,3.5,7.0,3.0,39.0,141.0,427.0,0,622.1,329.0,65.60000000000001,1.8908814589665655
122.0,0,21.0,196.0,104.0,194.7,73.0,150.8,92.0,9.6,4.0,0.0,0.0,2.0,62.0,700.0,579.0,0,541.5,269.0,56.660000000000004,2.013011152416357
73.0,0,33.0,129.8,112.0,225.3,96.0,262.5,104.0,8.6,3.0,1.0,4.0,2.0,4.0,295.0,417.0,0,617.6,312.0,53.03,1.9794871794871796
100.0,0,0.0,239.1,96.0,180.1,110.0,259.2,112.0,14.0,2.0,0.0,0.0,1.0,10.0,632.0,182.0,0,678.4,318.0,67.62,2.1333333333333333
124.0,0,0.0,133.2,80.0,144.2,98.0,261.0,102.0,12.0,3.0,3.0,2.0,1.0,1.0,318.0,234.0,1,538.4,280.0,46.65,1.9228571428571428
112.0,0,0.0,135.7,48.0,243.0,99.0,209.3,115.0,12.2,8.0,1.0,4.0,1.0,53.0,774.0,124.0,0,588.0,262.0,53.150000000000006,2.2442748091603053
120.0,0,31.0,211.0,117.0,238.7,77.0,184.5,99.0,14.0,8.0,1.0,4.0,1.0,3.0,534.0,353.0,0,634.2,293.0,64.46,2.164505119453925
95.0,0,0.0,135.2,93.0,285.9,123.0,228.1,112.0,10.0,2.0,3.0,7.0,2.0,67.0,521.0,326.0,0,649.1999999999999,328.0,57.54,1.9792682926829266
102.0,0,29.0,158.2,132.0,250.6,47.0,219.3,86.0,15.1,4.0,1.0,6.0,2.0,15.0,700.0,266.0,0,628.0999999999999,265.0,58.059999999999995,2.370188679245283
61.0,0,0.0,140.8,126.0,212.5,115.0,141.7,79.0,6.4,5.0,3.5,0.0,1.0,7.0,241.0,241.0,1,495.0,320.0,48.38,1.546875
42.0,0,0.0,160.2,103.0,159.8,116.0,255.7,87.0,12.9,3.0,1.0,9.0,3.0,57.0,202.0,472.0,0,575.7,306.0,52.32,1.881372549019608
104.0,0,0.0,153.7,86.0,160.3,78.0,176.6,140.0,9.6,8.0,1.0,8.0,1.0,47.0,242.0,527.0,0,490.6,304.0,47.71,1.6138157894736842
184.0,0,0.0,237.6,86.0,157.0,105.0,163.6,103.0,14.2,2.0,2.0,6.0,2.0,29.0,908.0,205.0,0,558.2,294.0,61.1,1.8986394557823132
29.0,0,0.0,182.1,92.0,180.4,91.0,206.4,128.0,7.2,2.0,2.0,8.0,3.0,21.0,736.0,480.0,0,568.9,311.0,55.58,1.8292604501607717
5.0,0,0.0,198.7,108.0,146.7,86.0,216.8,95.0,9.5,3.0,2.0,7.0,2.0,64.0,374.0,505.0,0,562.2,289.0,56.01,1.9453287197231834
58.0,0,42.5,151.1,117.0,137.4,103.0,172.6,99.0,9.2,8.0,1.0,8.0,1.0,63.0,230.0,513.0,0,461.1,319.0,45.14,1.4454545454545455
103.0,0,22.0,219.0,126.0,311.9,126.0,197.0,112.0,9.0,8.0,3.0,5.0,1.0,16.0,525.0,313.0,0,727.9,364.0,72.61,1.9997252747252747
165.0,0,0.0,195.2,84.0,229.5,116.0,185.3,147.0,11.9,3.0,0.0,0.0,1.0,29.0,331.0,187.0,0,610.0,347.0,61.03,1.7579250720461095
77.0,1,34.0,209.9,79.0,226.1,88.0,101.8,103.0,11.4,2.0,2.0,2.0,1.0,8.0,454.0,314.0,1,537.8,270.0,59.48,1.9918518518518518
156.0,0,0.0,81.7,133.0,242.5,117.0,203.8,112.0,12.3,6.0,3.0,9.0,2.0,40.0,161.0,590.0,0,528.0,362.0,43.67,1.4585635359116023
132.0,1,18.0,130.7,86.0,186.1,98.0,204.8,103.0,11.9,6.0,0.0,0.0,1.0,45.0,884.0,579.0,0,521.5999999999999,287.0,47.26,1.8174216027874561
