account_length,location_code,intertiol_plan,voice_mail_plan,number_vm_messages,total_day_min,total_day_calls,total_day_charge,total_eve_min,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,total_mins,total_calls,total_charge,avg_min_per_call
120.0,0,0,0,0.0,195.1,138.0,38.06,213.4,100.0,18.8,181.2,98.0,7.52,5.3,4.0,1.43,1.0,589.7,336.0,64.38,1.755059523809524
98.0,0,0,0,0.0,175.0,131.0,30.05,189.6,117.0,18.22,186.3,98.0,7.75,12.5,6.0,3.38,1.0,550.9000000000001,346.0,56.019999999999996,1.5921965317919078
108.0,1,0,0,0.0,95.0,108.0,18.04,195.7,104.0,16.46,216.9,98.0,9.4,4.1,4.0,1.11,4.0,507.6,310.0,43.9,1.6374193548387097
50.0,0,0,0,0.0,183.6,107.0,31.21,60.424999999999955,118.0,5.347499999999998,202.6,99.0,9.12,8.7,3.0,2.35,1.0,446.62499999999994,324.0,45.677499999999995,1.378472222222222
137.0,1,0,0,0.0,104.7,115.0,17.8,249.8,144.0,21.23,192.3,99.0,8.65,8.9,2.0,2.4,1.0,546.8,358.0,47.68,1.5273743016759775
36.0,1,0,0,0.0,157.6,117.0,26.79,184.3,58.0,15.67,240.4,99.0,10.82,11.9,1.0,3.21,0.0,582.3,274.0,53.28,2.125182481751825
68.0,2,0,0,0.0,172.7,95.0,29.36,139.1,90.0,11.82,174.3,99.0,7.84,11.7,1.0,3.16,2.0,486.09999999999997,284.0,49.019999999999996,1.711619718309859
63.0,1,0,0,0.0,211.8,84.0,36.01,230.9,137.0,19.63,217.1,99.0,9.77,10.7,9.0,2.89,3.0,659.8000000000001,320.0,65.41,2.061875
95.0,1,0,0,0.0,198.4,113.0,33.73,235.9,144.0,20.05,325.6,99.0,14.65,10.1,3.0,2.73,0.0,759.9000000000001,356.0,68.43,2.134550561797753
112.0,1,0,1,27.0,213.0,121.0,36.21,226.2,101.0,19.23,189.8,99.0,8.54,11.1,3.0,3.0,4.0,629.0,321.0,63.98,1.9595015576323989
100.0,2,1,0,0.0,68.5,110.0,11.65,337.1,115.0,28.65,205.2,99.0,9.23,12.1,9.0,3.27,0.0,610.8,324.0,49.53,1.885185185185185
148.0,1,0,1,11.0,252.9,129.0,42.99,284.3,88.0,24.17,262.8,99.0,11.83,12.3,1.0,3.32,1.0,800.0,316.0,78.99,2.5316455696202533
148.0,1,0,0,0.0,124.4,83.0,21.15,179.7,81.0,15.27,253.0,99.0,11.39,11.3,6.0,3.05,0.0,557.1,263.0,47.81,2.118250950570342
75.0,2,0,1,26.0,118.5,86.0,20.15,213.9,118.0,18.18,132.6,99.0,5.97,13.4,3.0,3.62,2.0,465.0,303.0,44.3,1.5346534653465347
133.0,2,0,0,0.0,227.4,90.0,38.66,73.2,135.0,6.22,114.3,99.0,5.14,4.7,7.0,1.27,0.0,414.90000000000003,324.0,50.019999999999996,1.2805555555555557
85.0,1,0,0,0.0,235.8,109.0,40.09,157.2,94.0,13.36,188.2,99.0,8.47,12.0,3.0,3.24,0.0,581.2,302.0,61.92,1.9245033112582783
148.0,2,1,0,0.0,218.9,88.0,37.21,208.0,85.0,17.68,203.3,99.0,9.15,11.1,4.0,3.0,0.0,630.2,272.0,64.04,2.3169117647058823
150.0,1,0,0,0.0,214.0,117.0,36.38,192.4,89.0,16.35,242.6,99.0,10.92,7.9,4.0,2.13,1.0,649.0,305.0,63.650000000000006,2.1278688524590166
62.0,1,0,0,0.0,120.7,70.0,20.52,307.2,76.0,26.11,203.0,99.0,9.14,13.1,6.0,3.54,4.0,630.9,245.0,55.769999999999996,2.5751020408163265
138.0,1,1,1,17.0,225.2,116.0,38.28,173.4,88.0,14.74,145.8,99.0,6.56,11.7,4.0,3.16,0.0,544.4000000000001,303.0,59.580000000000005,1.796699669966997
130.0,1,0,0,0.0,263.7,113.0,44.83,186.5,103.0,15.85,195.3,99.0,8.79,17.1,6.0,4.620000000000001,1.0,645.5,315.0,69.47,2.049206349206349
82.0,1,0,0,0.0,266.9,83.0,45.37,229.7,74.0,19.52,251.7,99.0,11.33,11.0,6.0,2.97,3.0,748.3,256.0,76.22,2.923046875
99.0,1,1,0,0.0,197.2,127.0,33.52,156.0,92.0,13.26,204.1,99.0,9.18,9.9,6.0,2.67,4.0,557.3,318.0,55.96,1.75251572327044
149.0,2,0,0,0.0,217.7,91.0,37.01,273.5,74.0,23.25,226.9,99.0,10.21,9.6,3.0,2.59,3.0,718.1,264.0,70.47,2.7200757575757577
71.0,2,0,1,22.0,141.4,107.0,24.04,163.0,105.0,13.86,220.0,99.0,9.9,5.6,3.0,1.51,2.0,524.4,311.0,47.8,1.6861736334405144
115.0,2,0,0,0.0,99.7,107.0,16.95,145.1,96.0,12.33,149.4,99.0,6.72,14.1,4.0,3.81,2.0,394.20000000000005,302.0,36.0,1.3052980132450334
67.0,2,0,0,0.0,310.4,97.0,52.77,66.5,123.0,5.65,246.5,99.0,11.09,9.2,10.0,2.48,4.0,623.4,319.0,69.51,1.95423197492163
123.0,1,0,1,33.0,146.6,87.0,24.92,114.8,59.0,9.76,220.4,99.0,9.92,3.499999999999999,7.0,0.9399999999999993,0.0,481.79999999999995,245.0,44.6,1.9665306122448978
118.0,0,1,0,0.0,160.0,123.0,27.2,175.4,96.0,14.91,184.8,99.0,8.32,9.9,3.0,2.67,2.0,520.2,318.0,50.43,1.6358490566037738
118.0,1,0,1,39.0,91.5,125.0,15.56,219.9,113.0,18.69,229.0,99.0,10.31,12.7,8.0,3.43,2.0,540.4,337.0,44.56,1.603560830860534
48.0,1,0,0,0.0,210.8,84.0,35.84,189.6,98.0,16.12,157.6,99.0,7.09,16.4,3.0,4.43,2.0,558.0,281.0,59.05000000000001,1.9857651245551602
67.0,2,0,1,31.0,175.2,68.0,29.78,199.2,73.0,16.93,219.8,99.0,9.89,13.2,6.0,3.56,1.0,594.2,240.0,56.6,2.4758333333333336
88.0,1,0,0,0.0,202.2,86.0,34.37,216.8,93.0,18.43,239.4,99.0,10.77,11.8,2.0,3.19,2.0,658.4,278.0,63.56999999999999,2.368345323741007
110.0,0,0,0,0.0,162.0,81.0,27.54,247.5,89.0,21.04,155.5,99.0,7.0,8.9,8.0,2.4,0.0,565.0,269.0,55.58,2.100371747211896
87.0,1,0,0,0.0,168.2,92.0,28.59,224.7,100.0,19.1,169.5,99.0,7.63,12.9,3.0,3.48,1.0,562.4,291.0,55.32,1.9326460481099657
148.0,0,0,0,0.0,153.6,148.0,26.11,262.1,87.0,22.28,225.5,99.0,10.15,9.8,3.0,2.65,2.0,641.2,334.0,58.54,1.9197604790419163
148.0,1,0,0,0.0,279.3,104.0,47.48,201.6,87.0,17.14,280.8,99.0,12.64,7.9,2.0,2.13,2.0,761.7,290.0,77.26,2.626551724137931
144.0,0,0,0,0.0,61.6,117.0,10.47,77.1,85.0,6.55,173.0,99.0,7.79,8.2,7.0,2.21,4.0,311.7,301.0,24.81,1.0355481727574751
94.0,2,1,0,0.0,243.2,109.0,41.34,147.0,88.0,12.5,94.9,99.0,4.27,7.2,4.0,1.94,4.0,485.1,296.0,58.11,1.6388513513513514
112.0,0,0,1,30.0,60.6,113.0,10.3,165.9,96.0,14.1,132.8,99.0,5.98,13.3,7.0,3.59,0.0,359.3,308.0,30.38,1.1665584415584416
25.0,0,0,0,0.0,178.8,90.0,30.4,141.2,72.0,12.0,203.0,99.0,9.14,8.4,5.0,2.27,2.0,523.0,261.0,51.54,2.003831417624521
92.0,1,0,0,0.0,196.5,82.0,33.41,190.0,89.0,16.15,163.2,99.0,7.34,10.8,2.0,2.92,2.0,549.7,270.0,56.89999999999999,2.035925925925926
88.0,2,0,0,0.0,218.2,76.0,37.09,169.3,60.0,14.39,141.1,99.0,6.35,8.0,1.0,2.16,1.0,528.6,235.0,57.830000000000005,2.2493617021276595
176.0,1,0,0,0.0,169.5,151.0,28.82,112.9,84.0,9.6,66.37500000000003,99.0,2.9799999999999995,8.7,4.0,2.35,0.0,348.775,334.0,41.4,1.0442365269461078
108.0,2,0,1,25.0,170.7,88.0,29.02,109.9,113.0,9.34,165.7,99.0,7.46,8.7,1.0,2.35,3.0,446.3,300.0,45.82,1.4876666666666667
64.0,2,0,1,37.0,154.6,92.0,26.28,83.4,103.0,7.09,165.9,99.0,7.47,13.3,3.0,3.59,1.0,403.9,294.0,40.84,1.3738095238095238
109.0,1,0,1,46.0,217.5,123.0,36.98,233.7,84.0,19.86,163.9,99.0,7.38,9.0,3.0,2.43,4.0,615.1,306.0,64.22,2.0101307189542483
116.0,0,0,0,0.0,288.0,120.0,48.96,255.8,90.0,21.74,233.4,99.0,10.5,13.4,4.0,3.62,0.0,777.1999999999999,309.0,81.2,2.5152103559870547
88.0,0,0,0,0.0,153.5,94.0,26.1,251.7,118.0,21.39,182.2,99.0,8.2,8.5,6.0,2.3,1.0,587.4,311.0,55.69,1.8887459807073954
122.0,1,1,1,40.0,216.4,80.0,36.79,249.7,90.0,21.22,185.9,99.0,8.37,12.7,4.0,3.43,1.0,652.0,269.0,66.38,2.423791821561338
88.0,0,0,0,0.0,142.2,107.0,24.17,262.4,84.0,22.3,139.2,99.0,6.26,10.1,5.0,2.73,1.0,543.8,290.0,52.73,1.8751724137931034
130.0,0,0,0,0.0,127.0,102.0,21.59,206.9,107.0,17.59,231.7,99.0,10.43,6.1,6.0,1.65,0.0,565.5999999999999,308.0,49.61,1.836363636363636
195.0,1,0,0,0.0,63.2,108.0,10.74,220.2,88.0,18.72,184.0,99.0,8.28,5.1,3.0,1.38,0.0,467.4,295.0,37.74,1.5844067796610168
201.0,2,0,0,0.0,212.7,72.0,36.16,225.2,90.0,19.14,195.1,99.0,8.78,7.0,6.0,1.89,1.0,633.0,261.0,64.08,2.425287356321839
127.0,0,0,1,25.0,173.0,91.0,29.41,245.8,64.0,20.89,300.0,99.0,13.5,4.8,3.0,1.3,0.0,718.8,254.0,63.8,2.8299212598425196
81.0,1,0,0,0.0,183.6,116.0,31.21,152.6,98.0,12.97,212.2,99.0,9.55,12.2,6.0,3.29,3.0,548.4,313.0,53.730000000000004,1.752076677316294
136.0,0,0,0,0.0,152.6,97.0,25.94,208.9,85.0,17.76,119.1,99.0,5.36,5.0,10.0,1.35,1.0,480.6,281.0,49.06,1.710320284697509
165.0,2,0,0,0.0,154.2,91.0,26.21,268.6,108.0,22.83,188.8,99.0,8.5,10.9,4.0,2.94,6.0,611.6,298.0,57.54,2.0523489932885908
92.0,1,0,0,0.0,157.7,101.0,26.81,298.6,100.0,25.38,216.9,99.0,9.76,13.8,3.0,3.73,1.0,673.2,300.0,61.949999999999996,2.244
111.0,1,0,0,0.0,246.5,108.0,41.91,216.3,89.0,18.39,179.6,99.0,8.08,12.7,3.0,3.43,2.0,642.4,296.0,68.38,2.17027027027027
143.0,2,0,0,0.0,194.3,99.0,33.03,123.6,133.0,10.51,229.5,99.0,10.33,10.2,2.0,2.75,2.0,547.4,331.0,53.87,1.6537764350453172
173.0,1,0,0,0.0,191.4,114.0,32.54,168.5,138.0,14.32,109.3,99.0,4.92,10.3,3.0,2.78,1.0,469.2,351.0,51.78,1.3367521367521367
90.0,1,0,0,0.0,246.4,83.0,41.89,160.3,88.0,13.63,170.9,99.0,7.69,7.6,7.0,2.05,1.0,577.6,270.0,63.21,2.1392592592592594
66.0,2,0,0,0.0,165.0,136.0,28.18,212.9,127.0,17.91,157.9,99.0,6.84,9.5,3.0,2.57,4.0,535.8,362.0,52.93000000000001,1.480110497237569
132.0,2,0,1,36.0,219.2,109.0,39.45,190.6,119.0,14.44,247.8,99.0,11.65,10.5,5.0,2.84,3.0,657.5999999999999,327.0,65.54,2.0110091743119263
166.0,2,1,0,0.0,59.7,95.0,6.11,270.4,101.0,22.47,228.2,99.0,10.58,13.2,4.0,3.56,0.0,558.3,295.0,39.16,1.8925423728813557
78.0,1,0,0,0.0,90.5,111.0,16.6,111.9,96.0,11.02,203.0,99.0,9.05,12.0,3.0,3.24,4.0,405.4,306.0,36.67,1.3248366013071895
46.0,2,0,0,0.0,255.3,104.0,41.55,270.6,92.0,23.15,191.0,99.0,8.78,13.3,1.0,3.59,2.0,716.9000000000001,295.0,73.47999999999999,2.430169491525424
64.0,0,1,0,0.0,237.2,80.0,40.15,209.6,82.0,18.58,201.1,99.0,8.73,13.2,1.0,3.56,2.0,647.9,261.0,67.46,2.482375478927203
82.0,1,0,0,0.0,165.1,76.0,28.41,138.8,81.0,12.2,188.4,99.0,8.43,9.4,0.0,2.54,6.0,492.29999999999995,256.0,49.04,1.9230468749999998
123.0,1,0,0,0.0,109.2,112.0,21.94,197.0,120.0,15.15,159.3,99.0,7.66,12.9,4.0,3.48,4.0,465.5,331.0,44.75,1.406344410876133
49.0,1,0,0,0.0,252.3,95.0,44.27,217.8,116.0,18.66,201.0,99.0,9.23,14.0,1.0,3.78,2.0,671.1,310.0,72.16000000000001,2.1648387096774195
170.0,1,0,0,0.0,274.7,51.0,48.57,165.5,141.0,14.24,252.0,99.0,11.7,8.7,5.0,2.35,1.0,692.2,291.0,74.51,2.3786941580756014
59.0,2,0,0,0.0,182.5,104.0,31.03,204.7,95.0,17.4,229.9,100.0,10.35,11.3,8.0,3.05,4.0,617.1,299.0,58.78,2.0638795986622074
100.0,1,0,1,29.0,213.6,127.0,36.31,175.9,82.0,14.95,207.2,100.0,9.32,8.9,3.0,2.4,1.0,596.7,309.0,60.580000000000005,1.9310679611650488
88.0,1,0,0,0.0,181.9,90.0,30.92,151.5,87.0,12.88,143.0,100.0,6.44,7.5,3.0,2.03,1.0,476.4,277.0,50.24,1.71985559566787
89.0,2,0,0,0.0,129.2,71.0,21.96,214.1,68.0,18.2,214.9,100.0,9.67,10.3,4.0,2.78,5.0,558.1999999999999,239.0,49.83,2.3355648535564852
66.0,2,0,0,0.0,154.0,133.0,26.18,198.9,121.0,16.91,151.9,100.0,6.84,9.5,3.0,2.57,4.0,504.79999999999995,354.0,49.93000000000001,1.4259887005649716
77.0,2,0,0,0.0,175.5,86.0,29.84,205.1,78.0,17.43,245.2,100.0,11.03,17.1,3.0,4.620000000000001,4.0,625.8,264.0,58.3,2.370454545454545
154.0,1,0,0,0.0,335.9000000000001,75.0,57.19,216.5,94.0,18.4,253.9,100.0,11.43,10.1,9.0,2.73,1.0,806.3000000000001,269.0,87.02000000000001,2.997397769516729
101.0,0,0,1,23.0,262.2,101.0,44.57,157.0,80.0,13.35,129.1,100.0,5.81,7.3,10.5,1.97,1.0,548.3,281.0,63.730000000000004,1.9512455516014233
118.0,0,0,0,0.0,188.8,60.0,32.1,217.4,64.0,18.48,220.1,100.0,9.9,8.2,7.0,2.21,4.0,626.3000000000001,224.0,60.48,2.795982142857143
80.0,1,0,0,0.0,194.8,116.0,33.12,209.9,93.0,17.84,194.1,100.0,8.73,12.8,3.0,3.46,0.0,598.8000000000001,309.0,59.69,1.9378640776699032
107.0,1,0,0,0.0,167.3,100.0,28.44,163.9,79.0,13.93,185.9,100.0,8.37,6.7,5.0,1.81,2.0,517.1,279.0,50.74,1.853405017921147
131.0,1,0,1,23.0,170.8,145.0,29.04,236.7,93.0,20.12,294.5,100.0,13.25,12.7,1.0,3.43,1.0,702.0,338.0,62.41,2.076923076923077
125.0,0,0,1,23.0,120.5,104.0,20.49,227.8,115.0,19.36,158.5,100.0,7.13,10.2,3.0,2.75,1.0,506.8,319.0,46.98,1.5887147335423197
41.0,0,0,1,37.0,239.8,110.0,40.77,221.9,115.0,18.86,189.1,100.0,8.51,7.3,1.0,1.97,2.0,650.8000000000001,325.0,68.14,2.0024615384615387
143.0,1,0,0,0.0,119.1,117.0,20.25,287.7,136.0,24.45,223.0,100.0,10.04,12.2,4.0,3.29,0.0,629.8,353.0,54.74,1.7841359773371104
130.0,1,0,0,0.0,207.1,70.0,35.21,200.1,115.0,17.01,194.2,100.0,8.74,12.4,2.0,3.35,1.0,601.4,285.0,60.96,2.110175438596491
35.0,1,0,0,0.0,124.2,102.0,21.11,123.9,115.0,10.53,135.7,100.0,6.11,13.1,8.0,3.54,2.0,383.8,317.0,37.75,1.2107255520504732
97.0,1,0,1,43.0,121.1,105.0,20.59,260.2,115.0,22.12,222.4,100.0,10.01,8.3,5.0,2.24,3.0,603.6999999999999,320.0,52.72,1.8865624999999997
135.0,1,0,0,0.0,190.9,45.0,32.45,161.4,109.0,13.72,231.9,100.0,10.44,8.4,2.0,2.27,1.0,584.2,254.0,56.61,2.3000000000000003
123.0,1,0,0,0.0,204.4,88.0,34.75,137.5,111.0,11.69,226.0,100.0,10.17,10.0,4.0,2.7,0.0,567.9,299.0,56.61,1.8993311036789298
76.0,2,0,0,0.0,186.1,96.0,31.64,211.6,100.0,17.99,230.6,100.0,10.38,8.0,4.0,2.16,0.0,628.3,296.0,60.01,2.122635135135135
101.0,1,0,1,42.0,209.2,82.0,35.56,159.7,74.0,13.57,181.6,100.0,8.17,9.5,3.0,2.57,0.0,550.5,256.0,57.300000000000004,2.150390625
168.0,1,0,0,0.0,183.2,131.0,31.14,179.2,73.0,15.23,292.8,100.0,13.18,9.9,5.0,2.67,2.0,655.2,304.0,59.550000000000004,2.155263157894737
68.0,1,0,0,0.0,207.6,68.0,35.29,251.6,123.0,21.39,191.6,100.0,8.62,10.9,6.0,2.94,2.0,650.8,291.0,65.3,2.236426116838488
75.0,1,0,0,0.0,314.6,102.0,53.48,169.8,86.0,14.43,285.1,100.0,12.83,5.7,3.0,1.54,2.0,769.5,288.0,80.74,2.671875
113.0,0,0,1,20.0,157.8,83.0,26.83,161.5,56.0,13.73,271.5,100.0,12.22,8.7,2.0,2.35,5.0,590.8,239.0,52.78,2.4719665271966527
75.0,2,1,0,0.0,153.2,78.0,26.04,210.8,99.0,17.92,153.5,100.0,6.91,7.8,3.0,2.11,1.0,517.5,277.0,50.870000000000005,1.8682310469314078
81.0,2,0,0,0.0,220.8,77.0,37.54,148.5,87.0,12.62,183.9,100.0,8.28,7.6,3.0,2.05,2.0,553.2,264.0,58.44,2.0954545454545457
45.0,1,0,0,0.0,78.2,127.0,13.29,253.4,108.0,21.54,255.0,100.0,11.48,17.1,3.0,4.620000000000001,1.0,586.6,335.0,46.31,1.751044776119403
112.0,1,0,0,0.0,170.4,103.0,28.97,200.2,71.0,17.02,258.3,100.0,11.62,11.6,4.0,3.13,1.0,628.9000000000001,274.0,57.60999999999999,2.295255474452555
140.0,1,1,1,27.0,188.9,124.0,32.11,160.9,102.0,13.68,197.7,100.0,8.9,11.5,5.0,3.11,4.0,547.5,326.0,54.69,1.6794478527607362
115.0,1,0,1,26.0,155.2,110.0,26.38,230.9,133.0,19.63,261.6,100.0,11.77,4.5,4.0,1.22,0.0,647.7,343.0,57.78,1.8883381924198253
146.0,0,0,0,0.0,149.3,83.0,25.38,187.1,130.0,15.9,149.8,100.0,6.74,7.9,4.0,2.13,7.0,486.2,313.0,48.02,1.5533546325878593
150.0,2,0,0,0.0,126.0,99.0,21.42,238.5,73.0,20.27,285.1,100.0,12.83,10.2,6.0,2.75,3.0,649.6,272.0,54.519999999999996,2.388235294117647
60.0,0,0,0,0.0,252.7,97.0,42.96,221.1,121.0,18.79,109.9,100.0,4.95,12.4,4.0,3.35,2.0,583.6999999999999,318.0,66.7,1.8355345911949683
25.0,1,0,0,0.0,134.3,98.0,22.83,202.3,109.0,17.2,195.9,100.0,8.82,12.6,5.0,3.4,2.0,532.5,307.0,48.85,1.734527687296417
137.0,0,1,0,0.0,258.0,112.0,43.86,246.5,117.0,20.95,173.2,100.0,7.79,10.9,3.0,2.94,0.0,677.7,329.0,72.60000000000001,2.059878419452888
31.0,1,0,0,0.0,97.5,129.0,16.58,260.4,78.0,22.13,88.7,100.0,3.99,7.0,5.0,1.89,1.0,446.59999999999997,307.0,42.699999999999996,1.4547231270358305
78.0,0,0,0,0.0,162.3,116.0,27.59,192.4,86.0,16.35,240.6,100.0,10.83,10.1,3.0,2.73,2.0,595.3000000000001,302.0,54.769999999999996,1.9711920529801328
129.0,1,0,0,0.0,168.4,117.0,28.63,217.1,129.0,18.45,81.6,100.0,3.67,11.8,7.0,3.19,1.0,467.1,346.0,50.75,1.35
105.0,1,1,1,29.0,220.7,82.0,37.52,217.7,110.0,18.5,190.5,100.0,8.57,13.2,6.0,3.56,1.0,628.9,292.0,64.59,2.153767123287671
107.0,2,1,0,0.0,234.1,91.0,39.8,163.1,105.0,13.86,282.5,100.0,12.71,10.0,3.0,2.7,1.0,679.7,296.0,66.37,2.296283783783784
11.0,1,0,0,0.0,143.4,130.0,24.38,289.4,50.0,24.6,194.0,100.0,8.73,9.7,6.0,2.62,2.0,626.8,280.0,57.71000000000001,2.2385714285714284
91.0,1,0,1,20.0,146.1,98.0,24.84,277.4,104.0,23.58,137.7,100.0,6.2,6.2,3.0,1.67,1.0,561.2,302.0,54.620000000000005,1.8582781456953643
73.0,1,0,0,0.0,183.4,80.0,31.18,242.0,115.0,20.57,201.4,100.0,9.06,7.5,3.0,2.03,4.0,626.8,295.0,60.81,2.124745762711864
83.0,2,0,0,0.0,227.9,78.0,38.74,207.5,115.0,17.64,211.7,100.0,9.53,12.1,5.0,3.27,1.0,647.0999999999999,293.0,65.91,2.2085324232081907
101.0,1,0,0,0.0,206.6,105.0,35.12,224.9,117.0,19.12,249.9,100.0,11.25,14.6,3.0,3.94,0.0,681.4,322.0,65.49,2.116149068322981
101.0,1,1,0,0.0,193.7,108.0,32.93,186.6,98.0,15.86,223.0,100.0,10.04,11.6,8.0,3.13,0.0,603.3,306.0,58.83,1.9715686274509803
114.0,2,0,1,28.0,225.8,94.0,38.39,193.0,117.0,16.41,232.4,100.0,10.46,8.4,9.0,2.27,4.0,651.2,311.0,65.25999999999999,2.0938906752411577
33.0,1,0,0,0.0,184.4,111.0,31.35,203.8,110.0,17.32,237.4,100.0,10.68,9.3,5.0,2.51,3.0,625.6,321.0,59.35,1.9489096573208724
112.0,1,0,0,0.0,266.0,97.0,45.22,214.6,94.0,18.24,306.2,100.0,13.78,14.2,2.0,3.83,2.0,786.8,291.0,77.24,2.703780068728522
104.0,1,0,0,0.0,109.1,141.0,18.55,187.1,140.0,15.9,216.6,100.0,9.75,10.0,4.0,2.7,3.0,512.8,381.0,44.2,1.3459317585301835
114.0,2,0,0,0.0,172.0,145.0,29.24,276.4,101.0,23.49,193.7,100.0,8.72,10.1,9.0,2.73,1.0,642.0999999999999,346.0,61.449999999999996,1.855780346820809
150.0,2,0,0,0.0,178.9,101.0,30.41,169.1,110.0,14.37,148.6,100.0,6.69,13.8,3.0,3.73,4.0,496.6,311.0,51.47,1.5967845659163988
37.0,2,1,0,0.0,172.9,119.0,29.39,183.0,86.0,15.56,226.4,100.0,10.19,9.8,1.0,2.65,0.0,582.3,305.0,55.14,1.9091803278688524
61.0,2,1,0,0.0,78.2,103.0,13.29,195.9,149.0,16.65,108.0,100.0,4.86,10.1,6.0,2.73,2.0,382.1,352.0,34.8,1.0855113636363638
99.0,1,0,1,42.0,216.0,125.0,36.72,232.3,104.0,19.75,215.5,100.0,9.7,9.3,4.0,2.51,2.0,663.8,329.0,66.17,2.017629179331307
135.0,1,0,0,0.0,151.7,82.0,25.79,119.0,105.0,10.12,180.0,100.0,8.1,10.5,6.0,2.84,0.0,450.7,287.0,44.01,1.570383275261324
152.0,1,0,0,0.0,197.1,126.0,33.51,130.1,76.0,11.06,78.1,100.0,3.51,7.4,4.0,2.0,3.0,405.29999999999995,302.0,48.08,1.3420529801324501
94.0,0,0,0,0.0,118.7,90.0,20.18,205.1,57.0,17.43,172.2,100.0,7.75,10.4,6.0,2.81,3.0,496.0,247.0,45.36,2.0080971659919027
83.0,1,0,0,0.0,221.4,103.0,37.64,231.8,103.0,19.7,122.5,100.0,5.51,9.8,5.0,2.65,3.0,575.7,306.0,62.85,1.881372549019608
116.0,1,0,1,35.0,200.4,104.0,34.07,272.8,89.0,23.19,214.5,100.0,9.65,8.3,4.0,2.24,1.0,687.7,293.0,66.91000000000001,2.347098976109215
43.0,0,0,0,0.0,230.2,147.0,39.13,186.7,121.0,15.87,128.4,100.0,5.78,9.2,3.0,2.48,0.0,545.3,368.0,60.78,1.4817934782608695
137.0,2,0,1,50.0,186.5,94.0,31.71,178.0,106.0,15.13,215.6,100.0,9.7,12.1,4.0,3.27,2.0,580.1,300.0,56.540000000000006,1.9336666666666666
151.0,1,0,0,0.0,170.2,89.0,28.93,187.5,83.0,15.94,119.5,100.0,5.38,4.3,3.0,1.16,0.0,477.2,272.0,50.25,1.7544117647058823
151.0,1,1,0,0.0,218.0,59.0,39.06,119.4,94.0,8.72,273.2,100.0,12.11,12.4,0.0,3.35,0.0,610.5999999999999,253.0,59.89,2.4134387351778654
84.0,1,0,0,0.0,276.0,120.0,46.6,191.2,96.0,18.19,155.8,100.0,7.06,10.4,3.0,2.81,0.0,623.0,316.0,71.85000000000001,1.9715189873417722
146.0,0,0,0,0.0,158.3,78.0,23.38,182.1,128.0,14.9,136.8,100.0,6.74,7.9,3.0,2.13,7.0,477.2,306.0,45.02,1.5594771241830065
62.0,2,0,1,33.0,198.4,87.0,29.69,196.0,136.0,16.09,287.7,100.0,12.9,11.1,2.0,3.0,2.0,682.0999999999999,323.0,58.68,2.1117647058823525
144.0,0,0,0,0.0,47.6,118.0,9.47,68.1,91.0,7.55,180.0,100.0,7.79,8.2,6.0,2.21,4.0,295.7,309.0,24.81,0.956957928802589
105.0,2,1,1,28.0,152.1,94.0,25.54,118.1,108.0,9.1,177.7,100.0,7.55,14.7,4.0,3.97,0.0,447.9,302.0,42.19,1.4831125827814569
89.0,1,0,0,0.0,332.3,107.0,54.47,174.1,111.0,14.03,147.9,100.0,7.33,7.5,2.0,2.03,1.0,654.3,318.0,75.83,2.0575471698113206
55.0,1,1,0,0.0,191.9,91.0,32.62,256.1,110.0,21.77,203.7,101.0,9.17,14.3,6.0,3.86,1.0,651.7,302.0,63.56,2.15794701986755
84.0,1,0,0,0.0,159.0,80.0,27.03,167.9,128.0,14.27,167.6,101.0,7.54,12.3,5.0,3.32,1.0,494.5,309.0,48.839999999999996,1.6003236245954693
113.0,1,0,0,0.0,187.6,97.0,31.89,208.2,118.0,17.7,158.9,101.0,7.15,8.7,6.0,2.35,2.0,554.6999999999999,316.0,56.74,1.7553797468354428
105.0,1,0,1,31.0,109.6,108.0,18.63,249.3,119.0,21.19,321.2,101.0,14.45,8.3,4.0,2.24,4.0,680.0999999999999,328.0,54.269999999999996,2.0734756097560973
63.0,1,0,1,32.0,30.9,113.0,5.25,187.0,113.0,15.9,230.8,101.0,10.39,8.6,7.0,2.32,1.0,448.70000000000005,327.0,31.54,1.37217125382263
71.0,1,0,0,0.0,277.5,104.0,47.18,131.8,121.0,11.2,126.9,101.0,5.71,8.2,2.0,2.21,1.0,536.2,326.0,64.08999999999999,1.6447852760736197
124.0,1,0,0,0.0,131.8,82.0,22.41,284.3,119.0,24.17,305.5,101.0,13.75,11.3,2.0,3.05,1.0,721.6,302.0,60.33,2.3894039735099337
48.0,1,0,0,0.0,171.9,98.0,29.22,159.0,127.0,13.52,139.5,101.0,6.28,7.6,3.0,2.05,2.0,470.4,326.0,49.019999999999996,1.4429447852760735
160.0,1,0,0,0.0,234.9,136.0,39.93,270.8,134.0,23.02,219.3,101.0,9.87,13.9,2.0,3.75,1.0,725.0,371.0,72.82000000000001,1.954177897574124
114.0,1,0,1,31.0,222.8,98.0,37.88,180.5,105.0,15.34,151.3,101.0,6.81,13.0,4.0,3.51,0.0,554.6,304.0,60.03,1.8243421052631579
106.0,1,0,1,31.0,197.4,125.0,33.56,123.4,110.0,10.49,115.6,101.0,5.2,12.3,4.0,3.32,3.0,436.4,336.0,49.25000000000001,1.2988095238095236
